,batsman_name,batting_order,runs_scored,balls_faced,num_fours,num_sixes,num_dots,num_out,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),num_innings,team,average,runs_per_inning,strike_rate,impact,prop_dot,balls_per_six,balls_per_boundary,prop_run_boundary,prop_run_six
106,Alex Obanda,8.0,7.0,19,0,0,13,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Kenya,7.0,3.5,36.8421052632,128.947368421,68.4210526316,inf,inf,0.0,0.0
107,Alexei Kervezee,1.0,114.0,100,13,2,44,5.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,5,Netherlands,22.8,22.8,114.0,2599.2,44.0,50.0,6.66666666667,56.1403508772,10.5263157895
108,Alexei Kervezee,2.0,21.0,29,1,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Netherlands,21.0,21.0,72.4137931034,1520.68965517,55.1724137931,inf,29.0,19.0476190476,0.0
109,Alexei Kervezee,3.0,68.0,61,5,1,20,3.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Netherlands,22.6666666667,34.0,111.475409836,3790.16393443,32.7868852459,61.0,10.1666666667,38.2352941176,8.82352941176
110,Alexei Kervezee,4.0,87.0,77,1,3,20,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,Netherlands,87.0,43.5,112.987012987,4914.93506494,25.974025974,25.6666666667,19.25,25.2873563218,20.6896551724
111,Alok Kapali,3.0,0.0,3,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,0.0,0.0,0.0,0.0,100.0,inf,inf,,
112,Alok Kapali,5.0,38.0,41,3,1,20,2.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,Bangladesh,19.0,12.6666666667,92.6829268293,1173.98373984,48.7804878049,41.0,10.25,47.3684210526,15.7894736842
113,Alok Kapali,6.0,19.0,44,0,0,27,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Bangladesh,19.0,9.5,43.1818181818,410.227272727,61.3636363636,inf,inf,0.0,0.0
114,Alok Kapali,7.0,0.0,1,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,0.0,0.0,0.0,0.0,100.0,inf,inf,,
115,Alviro Petersen,5.0,8.0,12,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,8.0,8.0,66.6666666667,533.333333333,33.3333333333,inf,inf,0.0,0.0
116,Alviro Petersen,7.0,6.0,7,1,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,6.0,6.0,85.7142857143,514.285714286,57.1428571429,inf,7.0,66.6666666667,0.0
117,Ambati Rayudu,5.0,0.0,2,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,India,0.0,0.0,0.0,0.0,100.0,inf,inf,,
118,Ambati Rayudu,6.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,India,0.0,0.0,0.0,0.0,100.0,inf,inf,,
119,Ambati Rayudu,7.0,3.0,6,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,India,3.0,3.0,50.0,150.0,66.6666666667,inf,inf,0.0,0.0
120,Amir Ali,6.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Oman,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
121,Amir Ali,7.0,51.0,34,4,1,10,1.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,3,Oman,51.0,17.0,150.0,2550.0,29.4117647059,34.0,6.8,43.137254902,11.7647058824
122,Amir Ali,8.0,9.0,12,1,0,6,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Oman,4.5,4.5,75.0,337.5,50.0,inf,12.0,44.4444444444,0.0
123,Amir Hamza,10.0,3.0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,3.0,3.0,150.0,450.0,0.0,inf,inf,0.0,0.0
124,Amir Hamza,11.0,6.0,7,1,0,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2,Afghanistan,6.0,3.0,85.7142857143,257.142857143,57.1428571429,inf,7.0,66.6666666667,0.0
125,Amjad Ali,1.0,25.0,26,5,0,16,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,United Arab Emirates,12.5,12.5,96.1538461538,1201.92307692,61.5384615385,inf,5.2,80.0,0.0
126,Amjad Ali,2.0,14.0,23,1,0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,14.0,14.0,60.8695652174,852.173913043,52.1739130435,inf,23.0,28.5714285714,0.0
127,Amjad Ali,5.0,2.0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,2.0,2.0,100.0,200.0,0.0,inf,inf,0.0,0.0
128,Amjad Ali,6.0,1.0,4,0,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,1.0,1.0,25.0,25.0,75.0,inf,inf,0.0,0.0
129,Amjad Gul,1.0,24.0,22,3,1,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,24.0,24.0,109.090909091,2618.18181818,59.0909090909,22.0,5.5,75.0,25.0
130,Amjad Javed,4.0,4.0,5,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,4.0,4.0,80.0,320.0,20.0,inf,inf,0.0,0.0
131,Amjad Javed,5.0,76.0,43,5,5,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,76.0,76.0,176.744186047,13432.5581395,27.9069767442,8.6,4.3,65.7894736842,39.4736842105
132,Amjad Javed,6.0,50.0,52,7,1,29,4.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,5,United Arab Emirates,12.5,10.0,96.1538461538,961.538461538,55.7692307692,52.0,6.5,68.0,12.0
133,Amjad Javed,7.0,59.0,53,3,4,27,4.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5,United Arab Emirates,14.75,11.8,111.320754717,1313.58490566,50.9433962264,13.25,7.57142857143,61.0169491525,40.6779661017
134,Amjad Javed,8.0,22.0,35,0,0,16,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,United Arab Emirates,11.0,11.0,62.8571428571,691.428571429,45.7142857143,inf,inf,0.0,0.0
135,Amjad Khan,10.0,2.0,4,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,England,2.0,2.0,50.0,100.0,50.0,inf,inf,0.0,0.0
136,Amrit Bhattarai,11.0,2.0,3,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Nepal,2.0,2.0,66.6666666667,133.333333333,33.3333333333,inf,inf,0.0,0.0
137,Anamul Haque,2.0,207.0,170,25,9,87,7.0,0.333333333333,0.222222222222,0.0,0.222222222222,0.0,0.111111111111,0.111111111111,0.0,9,Bangladesh,29.5714285714,23.0,121.764705882,2800.58823529,51.1764705882,18.8888888889,5.0,74.3961352657,26.0869565217
138,Anamul Haque,3.0,129.0,114,12,2,44,4.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Bangladesh,32.25,43.0,113.157894737,4865.78947368,38.5964912281,57.0,8.14285714286,46.511627907,9.3023255814
139,Anas Khan,7.0,33.0,41,2,1,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hong Kong,33.0,33.0,80.487804878,2656.09756098,51.2195121951,41.0,13.6666666667,42.4242424242,18.1818181818
140,Andre Adams,8.0,13.0,12,1,0,3,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,New Zealand,13.0,6.5,108.333333333,704.166666667,25.0,inf,12.0,30.7692307692,0.0
141,Andre Botha,3.0,13.0,13,2,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Ireland,13.0,13.0,100.0,1300.0,46.1538461538,inf,6.5,61.5384615385,0.0
142,Andre Botha,4.0,102.0,108,10,1,54,7.0,0.142857142857,0.0,0.0,0.714285714286,0.0,0.142857142857,0.0,0.0,7,Ireland,14.5714285714,14.5714285714,94.4444444444,1376.19047619,50.0,108.0,9.81818181818,45.0980392157,5.88235294118
143,Andre Botha,6.0,11.0,11,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,11.0,11.0,100.0,1100.0,27.2727272727,inf,11.0,36.3636363636,0.0
144,Andre Botha,7.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Ireland,0.0,0.0,0.0,0.0,100.0,inf,inf,,
145,Andre Botha,9.0,4.0,11,0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,4.0,4.0,36.3636363636,145.454545455,63.6363636364,inf,inf,0.0,0.0
146,Andre Fletcher,1.0,53.0,62,5,1,36,3.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,3,West Indies,17.6666666667,17.6666666667,85.4838709677,1510.21505376,58.064516129,62.0,10.3333333333,49.0566037736,11.320754717
147,Andre Fletcher,2.0,161.0,139,13,10,76,12.0,0.583333333333,0.0,0.166666666667,0.25,0.0,0.0,0.0,0.0,12,West Indies,13.4166666667,13.4166666667,115.827338129,1554.01678657,54.6762589928,13.9,6.04347826087,69.5652173913,37.2670807453
148,Andre Fletcher,3.0,177.0,155,7,9,61,4.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5,West Indies,44.25,35.4,114.193548387,4042.4516129,39.3548387097,17.2222222222,9.6875,46.3276836158,30.5084745763
149,Andre Fletcher,4.0,14.0,16,1,0,6,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,West Indies,7.0,7.0,87.5,612.5,37.5,inf,16.0,28.5714285714,0.0
150,Andre Fletcher,5.0,22.0,28,3,0,16,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,West Indies,22.0,11.0,78.5714285714,864.285714286,57.1428571429,inf,9.33333333333,54.5454545455,0.0
151,Andre Nel,11.0,0.0,2,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,0.0,0.0,0.0,0.0,100.0,inf,inf,,
152,Andre Russell,3.0,6.0,6,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,West Indies,6.0,6.0,100.0,600.0,83.3333333333,6.0,6.0,100.0,100.0
153,Andre Russell,4.0,21.0,20,0,2,10,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,West Indies,10.5,10.5,105.0,1102.5,50.0,10.0,10.0,57.1428571429,57.1428571429
154,Andre Russell,5.0,49.0,34,3,3,10,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,West Indies,16.3333333333,12.25,144.117647059,1765.44117647,29.4117647059,11.3333333333,5.66666666667,61.2244897959,36.7346938776
155,Andre Russell,6.0,71.0,64,5,2,25,7.0,0.444444444444,0.222222222222,0.111111111111,0.222222222222,0.0,0.0,0.0,0.0,9,West Indies,10.1428571429,7.88888888889,110.9375,875.173611111,39.0625,32.0,9.14285714286,45.0704225352,16.9014084507
156,Andre Russell,7.0,72.0,54,8,2,21,4.0,0.444444444444,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,9,West Indies,18.0,8.0,133.333333333,1066.66666667,38.8888888889,27.0,5.4,61.1111111111,16.6666666667
157,Andre Russell,8.0,0.0,3,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,West Indies,0.0,0.0,0.0,0.0,100.0,inf,inf,,
158,Andrew Ellis,6.0,2.0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,2.0,2.0,100.0,200.0,0.0,inf,inf,0.0,0.0
159,Andrew Ellis,8.0,4.0,5,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,4.0,4.0,80.0,320.0,20.0,inf,inf,0.0,0.0
160,Andrew Ellis,9.0,3.0,4,0,0,2,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,New Zealand,3.0,1.5,75.0,112.5,50.0,inf,inf,0.0,0.0
161,Andrew Flintoff,3.0,6.0,8,0,0,4,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,England,6.0,3.0,75.0,225.0,50.0,inf,inf,0.0,0.0
162,Andrew Flintoff,6.0,70.0,54,7,2,18,3.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,5,England,23.3333333333,14.0,129.62962963,1814.81481481,33.3333333333,27.0,6.0,57.1428571429,17.1428571429
163,Andrew Hall,8.0,11.0,10,1,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,11.0,11.0,110.0,1210.0,30.0,inf,10.0,36.3636363636,0.0
164,Andrew Poynter,4.0,123.0,91,11,6,37,5.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4,Ireland,24.6,30.75,135.164835165,4156.31868132,40.6593406593,15.1666666667,5.35294117647,65.0406504065,29.2682926829
165,Andrew Poynter,5.0,38.0,41,7,0,26,3.0,0.333333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,3,Ireland,12.6666666667,12.6666666667,92.6829268293,1173.98373984,63.4146341463,inf,5.85714285714,73.6842105263,0.0
166,Andrew Poynter,6.0,47.0,44,3,1,18,3.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,5,Ireland,15.6666666667,9.4,106.818181818,1004.09090909,40.9090909091,44.0,11.0,38.2978723404,12.7659574468
167,Andrew Strauss,2.0,33.0,23,6,0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,England,33.0,33.0,143.47826087,4734.7826087,43.4782608696,inf,3.83333333333,72.7272727273,0.0
168,Andrew Strauss,4.0,0.0,2,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,0.0,0.0,0.0,0.0,100.0,inf,inf,,
169,Andrew Strauss,6.0,22.0,26,2,0,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,England,22.0,22.0,84.6153846154,1861.53846154,42.3076923077,inf,13.0,36.3636363636,0.0
170,Andrew Strauss,7.0,18.0,17,1,0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,England,18.0,18.0,105.882352941,1905.88235294,35.2941176471,inf,17.0,22.2222222222,0.0
171,Andrew Symonds,3.0,32.0,17,4,2,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Australia,16.0,16.0,188.235294118,3011.76470588,47.0588235294,8.5,2.83333333333,87.5,37.5
172,Andrew Symonds,4.0,266.0,165,26,7,41,5.0,0.0,0.375,0.125,0.25,0.0,0.125,0.125,0.0,8,Australia,53.2,33.25,161.212121212,5360.3030303,24.8484848485,23.5714285714,5.0,54.8872180451,15.7894736842
173,Andrew Symonds,5.0,39.0,22,3,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,39.0,39.0,177.272727273,6913.63636364,13.6363636364,22.0,5.5,46.1538461538,15.3846153846
174,Andrew Tye,9.0,4.0,5,1,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Australia,4.0,4.0,80.0,320.0,80.0,inf,5.0,100.0,0.0
175,Andrew White,3.0,22.0,21,1,1,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,22.0,22.0,104.761904762,2304.76190476,42.8571428571,21.0,10.5,45.4545454545,27.2727272727
176,Andrew White,5.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
177,Andrew White,6.0,24.0,28,2,0,10,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Ireland,24.0,12.0,85.7142857143,1028.57142857,35.7142857143,inf,14.0,33.3333333333,0.0
178,Andrew White,7.0,49.0,42,5,1,15,2.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,4,Ireland,24.5,12.25,116.666666667,1429.16666667,35.7142857143,42.0,7.0,53.0612244898,12.2448979592
179,Andrew White,8.0,26.0,22,2,0,5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Ireland,26.0,13.0,118.181818182,1536.36363636,22.7272727273,inf,11.0,30.7692307692,0.0
180,Andrew White,9.0,10.0,7,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Ireland,10.0,10.0,142.857142857,1428.57142857,14.2857142857,inf,7.0,40.0,0.0
181,Andy Balbirnie,1.0,9.0,10,2,0,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,9.0,9.0,90.0,810.0,70.0,inf,5.0,88.8888888889,0.0
182,Andy Balbirnie,2.0,5.0,12,0,0,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Ireland,2.5,2.5,41.6666666667,104.166666667,66.6666666667,inf,inf,0.0,0.0
183,Andy Balbirnie,3.0,62.0,57,6,0,20,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Ireland,62.0,31.0,108.771929825,3371.92982456,35.0877192982,inf,9.5,38.7096774194,0.0
184,Andy Balbirnie,5.0,6.0,11,1,0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Ireland,6.0,6.0,54.5454545455,327.272727273,81.8181818182,inf,11.0,66.6666666667,0.0
185,Andy Balbirnie,6.0,2.0,6,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Ireland,2.0,2.0,33.3333333333,66.6666666667,66.6666666667,inf,inf,0.0,0.0
186,Andy Blignaut,3.0,8.0,9,1,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Zimbabwe,8.0,8.0,88.8888888889,711.111111111,44.4444444444,inf,9.0,50.0,0.0
187,Andy McBrine,7.0,1.0,4,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Ireland,1.0,1.0,25.0,25.0,75.0,inf,inf,0.0,0.0
188,Andy McBrine,9.0,10.0,9,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ireland,10.0,10.0,111.111111111,1111.11111111,11.1111111111,inf,inf,0.0,0.0
189,Andy McKay,11.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,New Zealand,0.0,0.0,0.0,0.0,100.0,inf,inf,,
190,Angelo Mathews,4.0,68.0,78,4,2,37,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,Sri Lanka,17.0,17.0,87.1794871795,1482.05128205,47.4358974359,39.0,13.0,41.1764705882,17.6470588235
191,Angelo Mathews,5.0,530.0,450,39,14,156,15.0,0.285714285714,0.285714285714,0.047619047619,0.238095238095,0.0,0.142857142857,0.0,0.0,21,Sri Lanka,35.3333333333,25.2380952381,117.777777778,2972.48677249,34.6666666667,32.1428571429,8.49056603774,45.2830188679,15.8490566038
192,Angelo Mathews,6.0,126.0,105,5,6,33,12.0,0.615384615385,0.0769230769231,0.0,0.0,0.0,0.230769230769,0.0769230769231,0.0,13,Sri Lanka,10.5,9.69230769231,120.0,1163.07692308,31.4285714286,17.5,9.54545454545,44.4444444444,28.5714285714
193,Angelo Mathews,7.0,77.0,63,6,1,16,4.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,8,Sri Lanka,19.25,9.625,122.222222222,1176.38888889,25.3968253968,63.0,9.0,38.961038961,7.79220779221
194,Angelo Mathews,8.0,61.0,38,4,3,10,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,Sri Lanka,61.0,30.5,160.526315789,4896.05263158,26.3157894737,12.6666666667,5.42857142857,55.737704918,29.5081967213
195,Angelo Perera,5.0,4.0,9,0,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Sri Lanka,4.0,4.0,44.4444444444,177.777777778,55.5555555556,inf,inf,0.0,0.0
196,Anil Mandal,2.0,11.0,25,0,0,14,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,Nepal,5.5,5.5,44.0,242.0,56.0,inf,inf,0.0,0.0
197,Anshy Rath,1.0,105.0,115,14,0,58,7.0,0.428571428571,0.0,0.285714285714,0.0,0.0,0.0,0.285714285714,0.0,7,Hong Kong,15.0,15.0,91.3043478261,1369.56521739,50.4347826087,inf,8.21428571429,53.3333333333,0.0
198,Anshy Rath,2.0,62.0,92,5,1,53,3.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,4,Hong Kong,20.6666666667,15.5,67.3913043478,1044.56521739,57.6086956522,92.0,15.3333333333,41.935483871,9.67741935484
199,Anshy Rath,6.0,5.0,15,0,0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Hong Kong,5.0,5.0,33.3333333333,166.666666667,66.6666666667,inf,inf,0.0,0.0
200,Anton Devcich,1.0,80.0,53,13,1,22,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,New Zealand,40.0,40.0,150.943396226,6037.73584906,41.5094339623,53.0,3.78571428571,72.5,7.5
201,Anton Devcich,2.0,30.0,23,4,1,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,30.0,30.0,130.434782609,3913.04347826,52.1739130435,23.0,4.6,73.3333333333,20.0
202,Anton Devcich,3.0,1.0,5,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,1.0,1.0,20.0,20.0,80.0,inf,inf,0.0,0.0
203,Anwar Ali,7.0,10.0,8,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Pakistan,10.0,5.0,125.0,625.0,37.5,inf,8.0,40.0,0.0
204,Anwar Ali,8.0,42.0,41,1,2,19,5.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5,Pakistan,8.4,8.4,102.43902439,860.487804878,46.3414634146,20.5,13.6666666667,38.0952380952,28.5714285714
205,Anwar Ali,9.0,57.0,28,4,4,6,2.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,Pakistan,28.5,19.0,203.571428571,3867.85714286,21.4285714286,7.0,3.5,70.1754385965,42.1052631579
206,Arafat Sunny,9.0,5.0,8,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,5.0,5.0,62.5,312.5,50.0,inf,inf,0.0,0.0
207,Arafat Sunny,10.0,21.0,20,3,0,9,2.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,4,Bangladesh,10.5,5.25,105.0,551.25,45.0,inf,6.66666666667,57.1428571429,0.0
208,Asad Shafiq,2.0,47.0,37,7,1,18,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,Pakistan,23.5,23.5,127.027027027,2985.13513514,48.6486486486,37.0,4.625,72.3404255319,12.7659574468
209,Asad Shafiq,3.0,139.0,142,12,1,60,5.0,0.428571428571,0.285714285714,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,7,Pakistan,27.8,19.8571428571,97.8873239437,1943.76257545,42.2535211268,142.0,10.9230769231,38.8489208633,4.31654676259
210,Asad Shafiq,6.0,6.0,11,0,0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Pakistan,6.0,6.0,54.5454545455,327.272727273,54.5454545455,inf,inf,0.0,0.0
211,Asela Gunaratne,4.0,4.0,12,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,4.0,4.0,33.3333333333,133.333333333,75.0,inf,inf,0.0,0.0
212,Asghar Stanikzai,3.0,352.0,329,26,17,160,14.0,0.3125,0.125,0.125,0.3125,0.0,0.0625,0.0625,0.0,16,Afghanistan,25.1428571429,22.0,106.990881459,2353.7993921,48.632218845,19.3529411765,7.6511627907,58.5227272727,28.9772727273
213,Asghar Stanikzai,4.0,97.0,89,5,5,36,4.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,4,Afghanistan,24.25,24.25,108.988764045,2642.97752809,40.4494382022,17.8,8.9,51.5463917526,30.9278350515
214,Asghar Stanikzai,5.0,54.0,90,1,3,57,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Afghanistan,9.0,10.8,60.0,648.0,63.3333333333,30.0,22.5,40.7407407407,33.3333333333
215,Asghar Stanikzai,7.0,49.0,36,4,1,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,49.0,49.0,136.111111111,6669.44444444,33.3333333333,36.0,7.2,44.8979591837,12.2448979592
216,Ashif Mulla,1.0,11.0,16,2,0,11,3.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,Canada,3.66666666667,3.66666666667,68.75,252.083333333,68.75,inf,8.0,72.7272727273,0.0
217,Ashif Mulla,5.0,1.0,5,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Canada,1.0,1.0,20.0,20.0,80.0,inf,inf,0.0,0.0
218,Ashish Bagai,3.0,42.0,28,5,0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Canada,42.0,42.0,150.0,6300.0,21.4285714286,inf,5.6,47.619047619,0.0
219,Ashish Bagai,4.0,192.0,174,20,0,56,4.0,0.166666666667,0.5,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,6,Canada,48.0,32.0,110.344827586,3531.03448276,32.183908046,inf,8.7,41.6666666667,0.0
220,Ashish Bagai,5.0,50.0,54,2,0,14,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Canada,25.0,25.0,92.5925925926,2314.81481481,25.9259259259,inf,27.0,16.0,0.0
221,Ashish Nehra,9.0,22.0,14,1,2,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,India,22.0,22.0,157.142857143,3457.14285714,42.8571428571,7.0,4.66666666667,72.7272727273,54.5454545455
222,Ashish Nehra,10.0,6.0,21,0,0,15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,India,3.0,3.0,28.5714285714,85.7142857143,71.4285714286,inf,inf,0.0,0.0
223,Ashish Nehra,11.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,India,0.0,0.0,0.0,0.0,100.0,inf,inf,,
224,Ashley Nurse,9.0,6.0,3,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,West Indies,6.0,6.0,200.0,1200.0,33.3333333333,inf,3.0,66.6666666667,0.0
225,Ashley Nurse,10.0,3.0,5,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,West Indies,3.0,3.0,60.0,180.0,40.0,inf,inf,0.0,0.0
